model,prompt_lang,adj_lang,intervention_lang,measure_lang,ablation_method,amplification_method,zero_ablation_mean,target_amplification_mean,original_mean,combined_mean,combined_minus_original,combined_minus_zero_ablation,combined_minus_target_amplification,combined_n,zero_ablation_n,target_amplification_n
qwen3-4b,ko,zh,zh,ko,freq,val,3.6475115740740742,-1.9184470663265305,3.4605613425925927,-4.7101851851851855,-8.170746527777778,-8.357696759259259,-2.791738118858655,135.0,135.0,2.0
qwen3-4b,ko,zh,zh,ko,val,desc,6.899348958333333,2.6009845344387754,3.4605613425925927,5.804253472222222,2.3436921296296296,-1.095095486111111,3.203268937783447,135.0,135.0,1.0
qwen3-4b,ko,zh,zh,ko,val,freq,6.899348958333333,-8.651985012755102,3.4605613425925927,-10.573191550925927,-14.03375289351852,-17.47254050925926,-1.921206538170825,135.0,135.0,2.0
qwen3-4b,ko,zh,zh,ko,val,val,6.899348958333333,-1.9184470663265305,3.4605613425925927,6.899348958333333,3.4387876157407407,0.0,8.817796024659863,135.0,135.0,2.0
qwen3-4b,ko,zh,zh,zh,desc,desc,-0.7108729338842975,0.0,-0.7126807851239669,-0.7108729338842975,0.0018078512396694224,0.0,-0.7108729338842975,121.0,121.0,1.0
qwen3-4b,ko,zh,zh,zh,desc,freq,-0.7108729338842975,0.0,-0.7126807851239669,-0.4359504132231405,0.27673037190082644,0.274922520661157,-0.4359504132231405,121.0,121.0,2.0
qwen3-4b,ko,zh,zh,zh,desc,val,-0.7108729338842975,0.0,-0.7126807851239669,-0.42045454545454547,0.29222623966942146,0.29041838842975204,-0.42045454545454547,121.0,121.0,2.0
qwen3-4b,ko,zh,zh,zh,freq,desc,-0.7182980371900827,0.0,-0.7126807851239669,-0.7127453512396694,-6.456611570249127e-05,0.00555268595041325,-0.7127453512396694,121.0,121.0,1.0
qwen3-4b,ko,zh,zh,zh,freq,freq,-0.7182980371900827,0.0,-0.7126807851239669,-0.7182980371900827,-0.005617252066115741,0.0,-0.7182980371900827,121.0,121.0,2.0
qwen3-4b,ko,zh,zh,zh,freq,val,-0.7182980371900827,0.0,-0.7126807851239669,-0.44266528925619836,0.2700154958677686,0.2756327479338843,-0.44266528925619836,121.0,121.0,2.0
qwen3-4b,ko,zh,zh,zh,val,desc,-0.689154506714876,0.0,-0.7126807851239669,-0.6766206095041323,0.036060175619834656,0.012533897210743716,-0.6766206095041323,121.0,121.0,1.0
qwen3-4b,ko,zh,zh,zh,val,freq,-0.689154506714876,0.0,-0.7126807851239669,-0.4444731404958678,0.26820764462809915,0.2446813662190082,-0.4444731404958678,121.0,121.0,2.0
qwen3-4b,ko,zh,zh,zh,val,val,-0.689154506714876,0.0,-0.7126807851239669,-0.689154506714876,0.02352627840909094,0.0,-0.689154506714876,121.0,121.0,2.0
qwen3-4b,zh,de,de,de,desc,desc,-0.6867173717867944,0.0,-0.7353564846900201,-0.6867173717867944,0.048639112903225756,0.0,-0.6867173717867944,124.0,124.0,1.0
qwen3-4b,zh,de,de,de,desc,freq,-0.6867173717867944,0.0,-0.7353564846900201,-0.4558971774193548,0.2794593072706653,0.23082019436743956,-0.4558971774193548,124.0,124.0,2.0
qwen3-4b,zh,de,de,de,desc,val,-0.6867173717867944,0.0,-0.7353564846900201,-0.36819556451612906,0.36716092017389107,0.3185218072706653,-0.36819556451612906,124.0,124.0,2.0
qwen3-4b,zh,de,de,de,freq,desc,-0.6156488233996976,0.0,-0.7353564846900201,-0.6161528556577621,0.11920362903225801,-0.0005040322580645018,-0.6161528556577621,124.0,124.0,1.0
qwen3-4b,zh,de,de,de,freq,freq,-0.6156488233996976,0.0,-0.7353564846900201,-0.6156488233996976,0.11970766129032251,0.0,-0.6156488233996976,124.0,124.0,2.0
qwen3-4b,zh,de,de,de,freq,val,-0.6156488233996976,0.0,-0.7353564846900201,-0.4213709677419355,0.31398551694808463,0.19427785565776212,-0.4213709677419355,124.0,124.0,2.0
qwen3-4b,zh,de,de,de,val,desc,-0.8784022177419355,0.0,-0.7353564846900201,-0.8685735887096774,-0.13321710401965725,0.009828629032258118,-0.8685735887096774,124.0,124.0,1.0
qwen3-4b,zh,de,de,de,val,freq,-0.8784022177419355,0.0,-0.7353564846900201,-0.6412550403225806,0.0941014443674395,0.23714717741935487,-0.6412550403225806,124.0,124.0,2.0
qwen3-4b,zh,de,de,de,val,val,-0.8784022177419355,0.0,-0.7353564846900201,-0.8784022177419355,-0.14304573305191537,0.0,-0.8784022177419355,124.0,124.0,2.0
qwen3-4b,zh,de,de,en,desc,desc,-1.9306227992957747,-3.6276041666666665,-3.72771786971831,-1.9306227992957747,1.7970950704225352,0.0,1.6969813673708918,142.0,142.0,1.0
qwen3-4b,zh,de,de,en,desc,freq,-1.9306227992957747,-1.5531597137451172,-3.72771786971831,-3.614381602112676,0.11333626760563398,-1.6837588028169013,-2.061221888367559,142.0,142.0,2.0
qwen3-4b,zh,de,de,en,desc,val,-1.9306227992957747,-2.2737369537353516,-3.72771786971831,0.2772887323943662,4.005006602112676,2.207911531690141,2.5510256861297176,142.0,142.0,2.0
qwen3-4b,zh,de,de,en,freq,desc,0.2837257922535211,-3.6276041666666665,-3.72771786971831,0.281525088028169,4.009242957746479,-0.0022007042253521236,3.9091292546948355,142.0,142.0,1.0
qwen3-4b,zh,de,de,en,freq,freq,0.2837257922535211,-1.5531597137451172,-3.72771786971831,0.2837257922535211,4.011443661971831,0.0,1.8368855059986382,142.0,142.0,2.0
qwen3-4b,zh,de,de,en,freq,val,0.2837257922535211,-2.2737369537353516,-3.72771786971831,1.8047975352112675,5.532515404929578,1.5210717429577465,4.0785344889466195,142.0,142.0,2.0
qwen3-4b,zh,de,de,en,val,desc,-3.3187032350352115,-3.6276041666666665,-3.72771786971831,-3.166510783450704,0.561207086267606,0.15219245158450745,0.4610933832159625,142.0,142.0,1.0
qwen3-4b,zh,de,de,en,val,freq,-3.3187032350352115,-1.5531597137451172,-3.72771786971831,-3.782924598371479,-0.055206728653169,-0.4642213633362675,-2.229764884626362,142.0,142.0,2.0
qwen3-4b,zh,de,de,en,val,val,-3.3187032350352115,-2.2737369537353516,-3.72771786971831,-3.3187032350352115,0.4090146346830985,0.0,-1.04496628129986,142.0,142.0,2.0
qwen3-4b,zh,de,de,es,desc,desc,-4.928338579136691,-6.377522786458333,-6.657036870503597,-4.928338579136691,1.7286982913669062,0.0,1.4491842073216423,139.0,139.0,1.0
qwen3-4b,zh,de,de,es,desc,freq,-4.928338579136691,-2.937765757242839,-6.657036870503597,-5.410535633992806,1.2465012365107908,-0.4821970548561154,-2.4727698767499673,139.0,139.0,2.0
qwen3-4b,zh,de,de,es,desc,val,-4.928338579136691,-3.8666343688964844,-6.657036870503597,-1.6957059352517985,4.961330935251798,3.2326326438848922,2.170928433644686,139.0,139.0,2.0
qwen3-4b,zh,de,de,es,freq,desc,-2.654367131294964,-6.377522786458333,-6.657036870503597,-2.659650404676259,3.997386465827338,-0.005283273381294862,3.7178723817820742,139.0,139.0,1.0
qwen3-4b,zh,de,de,es,freq,freq,-2.654367131294964,-2.937765757242839,-6.657036870503597,-2.654367131294964,4.002669739208633,0.0,0.2833986259478749,139.0,139.0,2.0
qwen3-4b,zh,de,de,es,freq,val,-2.654367131294964,-3.8666343688964844,-6.657036870503597,-0.6587230215827338,5.998313848920863,1.9956441097122302,3.2079113473137504,139.0,139.0,2.0
qwen3-4b,zh,de,de,es,val,desc,-6.042344347178507,-6.377522786458333,-6.657036870503597,-5.839056879496403,0.8179799910071939,0.20328746768210415,0.53846590696193,139.0,139.0,1.0
qwen3-4b,zh,de,de,es,val,freq,-6.042344347178507,-2.937765757242839,-6.657036870503597,-6.40914104653777,0.24789582396582688,-0.36679669935926285,-3.471375289294931,139.0,139.0,2.0
qwen3-4b,zh,de,de,es,val,val,-6.042344347178507,-3.8666343688964844,-6.657036870503597,-6.042344347178507,0.6146925233250897,0.0,-2.175709978282023,139.0,139.0,2.0
qwen3-4b,zh,de,de,fr,desc,desc,-4.5969651442307695,-6.584635416666667,-6.394381009615385,-4.5969651442307695,1.7974158653846155,0.0,1.9876702724358974,130.0,130.0,1.0
qwen3-4b,zh,de,de,fr,desc,freq,-4.5969651442307695,-2.866692860921224,-6.394381009615385,-5.243840144230769,1.1505408653846159,-0.6468749999999996,-2.377147283309545,130.0,130.0,2.0
qwen3-4b,zh,de,de,fr,desc,val,-4.5969651442307695,-3.4673055013020835,-6.394381009615385,-1.7239182692307693,4.6704627403846155,2.873046875,1.7433872320713142,130.0,130.0,2.0
qwen3-4b,zh,de,de,fr,freq,desc,-2.2118689903846156,-6.584635416666667,-6.394381009615385,-2.2113882211538463,4.182992788461538,0.0004807692307693401,4.373247195512821,130.0,130.0,1.0
qwen3-4b,zh,de,de,fr,freq,freq,-2.2118689903846156,-2.866692860921224,-6.394381009615385,-2.2118689903846156,4.182512019230769,0.0,0.6548238705366085,130.0,130.0,2.0
qwen3-4b,zh,de,de,fr,freq,val,-2.2118689903846156,-3.4673055013020835,-6.394381009615385,-0.5875,5.806881009615385,1.6243689903846157,2.8798055013020836,130.0,130.0,2.0
qwen3-4b,zh,de,de,fr,val,desc,-5.804236778846154,-6.584635416666667,-6.394381009615385,-5.637950721153846,0.756430288461539,0.1662860576923082,0.946684695512821,130.0,130.0,1.0
qwen3-4b,zh,de,de,fr,val,freq,-5.804236778846154,-2.866692860921224,-6.394381009615385,-6.249338942307692,0.14504206730769287,-0.44510216346153797,-3.382646081386468,130.0,130.0,2.0
qwen3-4b,zh,de,de,fr,val,val,-5.804236778846154,-3.4673055013020835,-6.394381009615385,-5.804236778846154,0.5901442307692308,0.0,-2.3369312775440707,130.0,130.0,2.0
qwen3-4b,zh,de,de,ja,desc,desc,-8.908580235072545,-10.843332290649414,-10.85928708031064,-8.908580235072545,1.950706845238095,0.0,1.934752055576869,126.0,126.0,1.0
qwen3-4b,zh,de,de,ja,desc,freq,-8.908580235072545,-4.060892740885416,-10.85928708031064,-10.22216796875,0.63711911156064,-1.3135877336774548,-6.161275227864584,126.0,126.0,2.0
qwen3-4b,zh,de,de,ja,desc,val,-8.908580235072545,-5.649012247721354,-10.85928708031064,-4.441592261904762,6.417694818405878,4.466987973167783,1.2074199858165917,126.0,126.0,2.0
qwen3-4b,zh,de,de,ja,freq,desc,-6.576455979120164,-10.843332290649414,-10.85928708031064,-6.57577393546937,4.28351314484127,0.0006820436507934957,4.267558355180044,126.0,126.0,1.0
qwen3-4b,zh,de,de,ja,freq,freq,-6.576455979120164,-4.060892740885416,-10.85928708031064,-6.576455979120164,4.282831101190476,0.0,-2.5155632382347477,126.0,126.0,2.0
qwen3-4b,zh,de,de,ja,freq,val,-6.576455979120164,-5.649012247721354,-10.85928708031064,-3.3645833333333335,7.494703746977306,3.2118726457868303,2.28442891438802,126.0,126.0,2.0
qwen3-4b,zh,de,de,ja,val,desc,-10.38855949280754,-10.843332290649414,-10.85928708031064,-10.24667709592789,0.6126099843827504,0.14188239687964987,0.5966551947215244,126.0,126.0,1.0
qwen3-4b,zh,de,de,ja,val,freq,-10.38855949280754,-4.060892740885416,-10.85928708031064,-11.687071997021873,-0.8277849167112326,-1.298512504214333,-7.6261792561364565,126.0,126.0,2.0
qwen3-4b,zh,de,de,ja,val,val,-10.38855949280754,-5.649012247721354,-10.85928708031064,-10.38855949280754,0.4707275875031005,0.0,-4.739547245086186,126.0,126.0,2.0
qwen3-4b,zh,de,de,ko,desc,desc,-11.21163646556713,-13.814310709635416,-13.244741778903537,-11.21163646556713,2.0331053133364065,0.0,2.602674244068286,135.0,135.0,1.0
qwen3-4b,zh,de,de,ko,desc,freq,-11.21163646556713,-6.646035512288411,-13.244741778903537,-12.755879267939815,0.48886251096372213,-1.5442428023726844,-6.109843755651403,135.0,135.0,2.0
qwen3-4b,zh,de,de,ko,desc,val,-11.21163646556713,-8.167917887369791,-13.244741778903537,-7.949305555555555,5.2954362233479815,3.262330910011575,0.2186123318142359,135.0,135.0,2.0
qwen3-4b,zh,de,de,ko,freq,desc,-9.139456741898147,-13.814310709635416,-13.244741778903537,-9.138861762152779,4.105880016750758,0.0005949797453688177,4.6754489474826375,135.0,135.0,1.0
qwen3-4b,zh,de,de,ko,freq,freq,-9.139456741898147,-6.646035512288411,-13.244741778903537,-9.139456741898147,4.105285037005389,0.0,-2.4934212296097362,135.0,135.0,2.0
qwen3-4b,zh,de,de,ko,freq,val,-9.139456741898147,-8.167917887369791,-13.244741778903537,-6.845023148148148,6.399718630755388,2.294433593749999,1.3228947392216428,135.0,135.0,2.0
qwen3-4b,zh,de,de,ko,val,desc,-12.161842628761574,-13.814310709635416,-13.244741778903537,-12.014784975405092,1.2299568034984443,0.14705765335648202,1.7995257342303237,135.0,135.0,1.0
qwen3-4b,zh,de,de,ko,val,freq,-12.161842628761574,-6.646035512288411,-13.244741778903537,-13.608308015046296,-0.3635662361427592,-1.4464653862847214,-6.962272502757885,135.0,135.0,2.0
qwen3-4b,zh,de,de,ko,val,val,-12.161842628761574,-8.167917887369791,-13.244741778903537,-12.161842628761574,1.0828991501419623,0.0,-3.9939247413917833,135.0,135.0,2.0
qwen3-4b,zh,de,de,zh,desc,desc,-5.924715909090909,-7.986287434895833,-7.869770144628099,-5.924715909090909,1.9450542355371896,0.0,2.061571525804924,121.0,121.0,1.0
qwen3-4b,zh,de,de,zh,desc,freq,-5.924715909090909,-3.915574391682943,-7.869770144628099,-8.413884943181818,-0.5441147985537196,-2.489169034090909,-4.498310551498875,121.0,121.0,2.0
qwen3-4b,zh,de,de,zh,desc,val,-5.924715909090909,-4.254974365234375,-7.869770144628099,-1.9181947314049588,5.95157541322314,4.006521177685951,2.3367796338294164,121.0,121.0,2.0
qwen3-4b,zh,de,de,zh,freq,desc,-3.5561563791322315,-7.986287434895833,-7.869770144628099,-3.558932722107438,4.310837422520661,-0.0027763429752063473,4.427354712788395,121.0,121.0,1.0
qwen3-4b,zh,de,de,zh,freq,freq,-3.5561563791322315,-3.915574391682943,-7.869770144628099,-3.5561563791322315,4.313613765495868,0.0,0.3594180125507114,121.0,121.0,2.0
qwen3-4b,zh,de,de,zh,freq,val,-3.5561563791322315,-4.254974365234375,-7.869770144628099,-0.15741219008264462,7.712357954545454,3.398744189049587,4.09756217515173,121.0,121.0,2.0
qwen3-4b,zh,de,de,zh,val,desc,-7.735468588584711,-7.986287434895833,-7.869770144628099,-7.741532759232954,0.12823738539514462,-0.006064170648243383,0.2447546756628789,121.0,121.0,1.0
qwen3-4b,zh,de,de,zh,val,freq,-7.735468588584711,-3.915574391682943,-7.869770144628099,-9.76381535175418,-1.8940452071260818,-2.02834676316947,-5.848240960071237,121.0,121.0,2.0
qwen3-4b,zh,de,de,zh,val,val,-7.735468588584711,-4.254974365234375,-7.869770144628099,-7.735468588584711,0.134301556043388,0.0,-3.4804942233503358,121.0,121.0,2.0
qwen3-4b,zh,de,en,de,freq,freq,-0.7339103452620968,0.0,-0.7353564846900201,-0.7339103452620968,0.0014461394279233764,0.0,-0.7339103452620968,124.0,124.0,2.0
qwen3-4b,zh,de,en,de,freq,val,-0.7339103452620968,0.0,-0.7353564846900201,-0.11743951612903226,0.6179169685609879,0.6164708291330645,-0.11743951612903226,124.0,124.0,2.0
qwen3-4b,zh,de,en,de,val,freq,-0.9037298387096774,0.0,-0.7353564846900201,-0.8887978830645161,-0.153441398374496,0.014931955645161255,-0.8887978830645161,124.0,124.0,2.0
qwen3-4b,zh,de,en,de,val,val,-0.9037298387096774,0.0,-0.7353564846900201,-0.9037298387096774,-0.16837335401965725,0.0,-0.9037298387096774,124.0,124.0,2.0
qwen3-4b,zh,de,en,en,freq,freq,-3.7443331866197185,-1.5531597137451172,-3.72771786971831,-3.7443331866197185,-0.016615316901408494,0.0,-2.1911734728746013,142.0,142.0,2.0
qwen3-4b,zh,de,en,en,freq,val,-3.7443331866197185,-2.2737369537353516,-3.72771786971831,2.0246478873239435,5.752365757042254,5.768981073943662,4.2983848410592955,142.0,142.0,2.0
qwen3-4b,zh,de,en,en,val,freq,-4.742376623019366,-1.5531597137451172,-3.72771786971831,-4.656124491087148,-0.928406621368838,0.08625213193221803,-3.102964777342031,142.0,142.0,2.0
qwen3-4b,zh,de,en,en,val,val,-4.742376623019366,-2.2737369537353516,-3.72771786971831,-4.742376623019366,-1.014658753301056,0.0,-2.4686396692840145,142.0,142.0,2.0
qwen3-4b,zh,de,en,es,freq,freq,-6.65164118705036,-2.937765757242839,-6.657036870503597,-6.65164118705036,0.0053956834532371545,0.0,-3.713875429807521,139.0,139.0,2.0
qwen3-4b,zh,de,en,es,freq,val,-6.65164118705036,-3.8666343688964844,-6.657036870503597,-1.1430980215827338,5.513938848920863,5.508543165467626,2.7235363473137504,139.0,139.0,2.0
qwen3-4b,zh,de,en,es,val,freq,-7.402456160071942,-2.937765757242839,-6.657036870503597,-7.329572279676259,-0.6725354091726619,0.0728838803956835,-4.39180652243342,139.0,139.0,2.0
qwen3-4b,zh,de,en,es,val,val,-7.402456160071942,-3.8666343688964844,-6.657036870503597,-7.402456160071942,-0.7454192895683454,0.0,-3.535821791175458,139.0,139.0,2.0
qwen3-4b,zh,de,en,fr,freq,freq,-6.386568509615385,-2.866692860921224,-6.394381009615385,-6.386568509615385,0.0078125,0.0,-3.519875648694161,130.0,130.0,2.0
qwen3-4b,zh,de,en,fr,freq,val,-6.386568509615385,-3.4673055013020835,-6.394381009615385,-0.8611778846153846,5.533203125,5.525390625,2.606127616686699,130.0,130.0,2.0
qwen3-4b,zh,de,en,fr,val,freq,-7.2613525390625,-2.866692860921224,-6.394381009615385,-7.1947265625,-0.8003455528846146,0.06662597656250036,-4.328033701578775,130.0,130.0,2.0
qwen3-4b,zh,de,en,fr,val,val,-7.2613525390625,-3.4673055013020835,-6.394381009615385,-7.2613525390625,-0.866971529447115,0.0,-3.7940470377604165,130.0,130.0,2.0
qwen3-4b,zh,de,en,ja,freq,freq,-10.953442770337302,-4.060892740885416,-10.85928708031064,-10.953442770337302,-0.09415569002666224,0.0,-6.892550029451886,126.0,126.0,2.0
qwen3-4b,zh,de,en,ja,freq,val,-10.953442770337302,-5.649012247721354,-10.85928708031064,2.1898561507936507,13.04914323110429,13.143298921130953,7.838868398515004,126.0,126.0,2.0
qwen3-4b,zh,de,en,ja,val,freq,-12.065171983506945,-4.060892740885416,-10.85928708031064,-11.672987196180555,-0.8137001158699153,0.3921847873263893,-7.612094455295139,126.0,126.0,2.0
qwen3-4b,zh,de,en,ja,val,val,-12.065171983506945,-5.649012247721354,-10.85928708031064,-12.065171983506945,-1.2058849031963046,0.0,-6.416159735785591,126.0,126.0,2.0
qwen3-4b,zh,de,en,ko,freq,freq,-13.35553821987576,-6.646035512288411,-13.244741778903537,-13.35553821987576,-0.11079644097222285,0.0,-6.709502707587348,135.0,135.0,2.0
qwen3-4b,zh,de,en,ko,freq,val,-13.35553821987576,-8.167917887369791,-13.244741778903537,-1.0734953703703705,12.171246408533166,12.28204284950539,7.094422516999421,135.0,135.0,2.0
qwen3-4b,zh,de,en,ko,val,freq,-14.12635814525463,-6.646035512288411,-13.244741778903537,-13.819777199074075,-0.5750354201705381,0.30658094618055465,-7.173741686785664,135.0,135.0,2.0
qwen3-4b,zh,de,en,ko,val,val,-14.12635814525463,-8.167917887369791,-13.244741778903537,-14.12635814525463,-0.8816163663510928,0.0,-5.958440257884838,135.0,135.0,2.0
qwen3-4b,zh,de,en,zh,freq,freq,-7.997514204545454,-3.915574391682943,-7.869770144628099,-7.997514204545454,-0.12774405991735538,0.0,-4.081939812862512,121.0,121.0,2.0
qwen3-4b,zh,de,en,zh,freq,val,-7.997514204545454,-4.254974365234375,-7.869770144628099,5.283186983471074,13.152957128099173,13.280701188016529,9.538161348705449,121.0,121.0,2.0
qwen3-4b,zh,de,en,zh,val,freq,-9.376587922908058,-3.915574391682943,-7.869770144628099,-8.974750613378099,-1.10498046875,0.40183730952995944,-5.0591762216951555,121.0,121.0,2.0
qwen3-4b,zh,de,en,zh,val,val,-9.376587922908058,-4.254974365234375,-7.869770144628099,-9.376587922908058,-1.5068177782799594,0.0,-5.121613557673683,121.0,121.0,2.0
qwen3-4b,zh,de,es,de,desc,desc,-0.7351746097687752,0.0,-0.7353564846900201,-0.7351746097687752,0.00018187492124488447,0.0,-0.7351746097687752,124.0,124.0,1.0
qwen3-4b,zh,de,es,de,desc,freq,-0.7351746097687752,0.0,-0.7353564846900201,-0.6112651209677419,0.12409136372227825,0.12390948880103336,-0.6112651209677419,124.0,124.0,2.0
qwen3-4b,zh,de,es,de,desc,val,-0.7351746097687752,0.0,-0.7353564846900201,-0.3248487903225806,0.4105076943674395,0.4103258194461946,-0.3248487903225806,124.0,124.0,2.0
qwen3-4b,zh,de,es,de,freq,desc,-0.7409392326108871,0.0,-0.7353564846900201,-0.7409392326108871,-0.005582747920866993,0.0,-0.7409392326108871,124.0,124.0,1.0
qwen3-4b,zh,de,es,de,freq,freq,-0.7409392326108871,0.0,-0.7353564846900201,-0.7409392326108871,-0.005582747920866993,0.0,-0.7409392326108871,124.0,124.0,2.0
qwen3-4b,zh,de,es,de,freq,val,-0.7409392326108871,0.0,-0.7353564846900201,-0.3389616935483871,0.396394791141633,0.4019775390625,-0.3389616935483871,124.0,124.0,2.0
qwen3-4b,zh,de,es,de,val,desc,-0.9068800403225806,0.0,-0.7353564846900201,-0.89111328125,-0.15575679655997987,0.015766759072580627,-0.89111328125,124.0,124.0,1.0
qwen3-4b,zh,de,es,de,val,freq,-0.9068800403225806,0.0,-0.7353564846900201,-0.7224672379032258,0.012889246786794373,0.18441280241935487,-0.7224672379032258,124.0,124.0,2.0
qwen3-4b,zh,de,es,de,val,val,-0.9068800403225806,0.0,-0.7353564846900201,-0.9068800403225806,-0.1715235556325605,0.0,-0.9068800403225806,124.0,124.0,2.0
qwen3-4b,zh,de,es,en,desc,desc,-3.71759463028169,-3.6276041666666665,-3.72771786971831,-3.71759463028169,0.010123239436619969,0.0,-0.0899904636150235,142.0,142.0,1.0
qwen3-4b,zh,de,es,en,desc,freq,-3.71759463028169,-1.5531597137451172,-3.72771786971831,-0.5211680237676056,3.2065498459507045,3.1964266065140845,1.0319916899775117,142.0,142.0,2.0
qwen3-4b,zh,de,es,en,desc,val,-3.71759463028169,-2.2737369537353516,-3.72771786971831,0.7047755281690141,4.432493397887324,4.422370158450704,2.9785124819043656,142.0,142.0,2.0
qwen3-4b,zh,de,es,en,freq,desc,-3.745213468309859,-3.6276041666666665,-3.72771786971831,-3.745213468309859,-0.017495598591549033,0.0,-0.1176093016431925,142.0,142.0,1.0
qwen3-4b,zh,de,es,en,freq,freq,-3.745213468309859,-1.5531597137451172,-3.72771786971831,-3.745213468309859,-0.017495598591549033,0.0,-2.192053754564742,142.0,142.0,2.0
qwen3-4b,zh,de,es,en,freq,val,-3.745213468309859,-2.2737369537353516,-3.72771786971831,0.31536091549295775,4.043078785211268,4.060574383802817,2.5890978692283095,142.0,142.0,2.0
qwen3-4b,zh,de,es,en,val,desc,-4.313232421875,-3.6276041666666665,-3.72771786971831,-4.0172119140625,-0.28949404434419,0.2960205078125,-0.3896077473958335,142.0,142.0,1.0
qwen3-4b,zh,de,es,en,val,freq,-4.313232421875,-1.5531597137451172,-3.72771786971831,-1.2232304962588028,2.504487373459507,3.090001925616197,0.32992921748631443,142.0,142.0,2.0
