model,prompt_lang,adj_lang,measure_lang,series,mean_value,source_csv
gemma-2-2b,ko,es,fr,iso_freq__proj_val,0.06078125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_es.csv
gemma-2-2b,ko,es,fr,iso_freq__proj_freq,-0.008125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_es.csv
gemma-2-2b,ko,es,ja,original,1.46171875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_es.csv
gemma-2-2b,ko,es,ja,amp_desc,-2.339375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_es.csv
gemma-2-2b,ko,es,ja,amp_val,-3.76703125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_es.csv
gemma-2-2b,ko,es,ja,amp_freq,-4.94640625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_es.csv
gemma-2-2b,ko,es,ja,iso_desc__proj_desc,0.00453125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_es.csv
gemma-2-2b,ko,es,ja,iso_desc__proj_val,-0.07125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_es.csv
gemma-2-2b,ko,es,ja,iso_desc__proj_freq,0.0015625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_es.csv
gemma-2-2b,ko,es,ja,iso_val__proj_desc,-1.57390625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_es.csv
gemma-2-2b,ko,es,ja,iso_val__proj_val,0.00421875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_es.csv
gemma-2-2b,ko,es,ja,iso_val__proj_freq,-0.0925,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_es.csv
gemma-2-2b,ko,es,ja,iso_freq__proj_desc,-2.30875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_es.csv
gemma-2-2b,ko,es,ja,iso_freq__proj_val,-0.7878125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_es.csv
gemma-2-2b,ko,es,ja,iso_freq__proj_freq,0.00109375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_es.csv
gemma-2-2b,ko,es,ko,original,7.92125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_es.csv
gemma-2-2b,ko,es,ko,amp_desc,-3.1478125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_es.csv
gemma-2-2b,ko,es,ko,amp_val,-5.111875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_es.csv
gemma-2-2b,ko,es,ko,amp_freq,-6.335625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_es.csv
gemma-2-2b,ko,es,ko,iso_desc__proj_desc,0.00625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_es.csv
gemma-2-2b,ko,es,ko,iso_desc__proj_val,-0.13,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_es.csv
gemma-2-2b,ko,es,ko,iso_desc__proj_freq,0.006875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_es.csv
gemma-2-2b,ko,es,ko,iso_val__proj_desc,-2.07125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_es.csv
gemma-2-2b,ko,es,ko,iso_val__proj_val,0.001875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_es.csv
gemma-2-2b,ko,es,ko,iso_val__proj_freq,-0.279375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_es.csv
gemma-2-2b,ko,es,ko,iso_freq__proj_desc,-2.2065625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_es.csv
gemma-2-2b,ko,es,ko,iso_freq__proj_val,-0.3759375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_es.csv
gemma-2-2b,ko,es,ko,iso_freq__proj_freq,0.0075,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_es.csv
gemma-2-2b,ko,es,zh,original,2.34421875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_es.csv
gemma-2-2b,ko,es,zh,amp_desc,-2.02546875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_es.csv
gemma-2-2b,ko,es,zh,amp_val,-2.92609375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_es.csv
gemma-2-2b,ko,es,zh,amp_freq,-3.09109375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_es.csv
gemma-2-2b,ko,es,zh,iso_desc__proj_desc,0.00453125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_es.csv
gemma-2-2b,ko,es,zh,iso_desc__proj_val,0.0534375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_es.csv
gemma-2-2b,ko,es,zh,iso_desc__proj_freq,0.00515625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_es.csv
gemma-2-2b,ko,es,zh,iso_val__proj_desc,-1.07109375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_es.csv
gemma-2-2b,ko,es,zh,iso_val__proj_val,0.0009375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_es.csv
gemma-2-2b,ko,es,zh,iso_val__proj_freq,-0.083125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_es.csv
gemma-2-2b,ko,es,zh,iso_freq__proj_desc,-1.0990625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_es.csv
gemma-2-2b,ko,es,zh,iso_freq__proj_val,-0.31328125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_es.csv
gemma-2-2b,ko,es,zh,iso_freq__proj_freq,0.0028125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_es.csv
gemma-2-2b,ko,fr,de,original,-0.9623046875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,de,amp_desc,-2.9820703125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,de,amp_val,-2.3223828125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,de,amp_freq,-2.7308203125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,de,iso_desc__proj_desc,5.859375e-05,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,de,iso_desc__proj_val,-0.4098828125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,de,iso_desc__proj_freq,-0.0344140625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,de,iso_val__proj_desc,0.1155078125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,de,iso_val__proj_val,0.0016796875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,de,iso_val__proj_freq,0.0740234375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,de,iso_freq__proj_desc,-0.8670703125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,de,iso_freq__proj_val,-1.5308203125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,de,iso_freq__proj_freq,0.0087890625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,en,original,4.6875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,en,amp_desc,-5.41125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,en,amp_val,-4.3259375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,en,amp_freq,-5.571875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,en,iso_desc__proj_desc,0.006875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,en,iso_desc__proj_val,-1.043125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,en,iso_desc__proj_freq,0.0590625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,en,iso_val__proj_desc,-0.0825,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,en,iso_val__proj_val,0.0084375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,en,iso_val__proj_freq,0.16625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,en,iso_freq__proj_desc,-1.92546875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,en,iso_freq__proj_val,-2.901640625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,en,iso_freq__proj_freq,0.01375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,es,original,0.140625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,es,amp_desc,-2.52,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,es,amp_val,-1.97125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,es,amp_freq,-1.4578125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,es,iso_desc__proj_desc,0.00125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,es,iso_desc__proj_val,-0.191875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,es,iso_desc__proj_freq,-0.0134375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,es,iso_val__proj_desc,0.118671875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,es,iso_val__proj_val,-0.003125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,es,iso_val__proj_freq,0.1153125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,es,iso_freq__proj_desc,0.04046875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,es,iso_freq__proj_val,-0.4778125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,es,iso_freq__proj_freq,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,fr,original,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,fr,amp_desc,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,fr,amp_val,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,fr,amp_freq,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,fr,iso_desc__proj_desc,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,fr,iso_desc__proj_val,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,fr,iso_desc__proj_freq,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,fr,iso_val__proj_desc,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,fr,iso_val__proj_val,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,fr,iso_val__proj_freq,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,fr,iso_freq__proj_desc,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,fr,iso_freq__proj_val,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,fr,iso_freq__proj_freq,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,ja,original,1.6028125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,ja,amp_desc,-3.9903125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,ja,amp_val,-2.89625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,ja,amp_freq,-4.103125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,ja,iso_desc__proj_desc,0.00125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,ja,iso_desc__proj_val,-0.12625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,ja,iso_desc__proj_freq,-0.0678125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,ja,iso_val__proj_desc,0.42375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,ja,iso_val__proj_val,0.0046875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,ja,iso_val__proj_freq,0.8015625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,ja,iso_freq__proj_desc,-0.204375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,ja,iso_freq__proj_val,-0.1221875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,ja,iso_freq__proj_freq,0.00625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,ko,original,8.063125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,ko,amp_desc,-6.763125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,ko,amp_val,-4.81875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,ko,amp_freq,-8.563125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,ko,iso_desc__proj_desc,0.014375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,ko,iso_desc__proj_val,-0.079375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,ko,iso_desc__proj_freq,-0.065,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,ko,iso_val__proj_desc,0.5615625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,ko,iso_val__proj_val,0.010625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,ko,iso_val__proj_freq,0.8984375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,ko,iso_freq__proj_desc,-0.29375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,ko,iso_freq__proj_val,-0.5225,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,ko,iso_freq__proj_freq,0.00875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,zh,original,2.485625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,zh,amp_desc,-3.5465625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,zh,amp_val,-2.7328125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,zh,amp_freq,-2.9675,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,zh,iso_desc__proj_desc,0.005625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
gemma-2-2b,ko,fr,zh,iso_desc__proj_val,-0.05546875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/gemma-2-2b/prompt_ko__adj_fr.csv
